E
2802.3774487613723
2158.1218801406367
2328.9228111348384
2251.158860870607
2394.094933445416
2508.287549021886
1982.348154524608
2250.674428036152
1998.6619857619155
2034.264034681761
2207.1036501641147
2227.6607315937285
2047.466705741135
2111.5894216914803
2376.2496049087063
1536.3873378480123
2414.856117586753
2617.0584907841385
1916.1549302547464
2131.2246134104184
2762.145146095507
2617.791281363734
1829.0567738662075
1531.576332093353
2337.423753155708
2512.363680775754
2216.577075827728
1680.4435885504788
1747.5608867803624
2646.214758053045
1981.471498969277
3028.0412702810545
2537.8630962963425
2069.823065806188
2525.787256635132
2101.7191092080875
2127.3650794724467
2507.996750662826
2053.9169379467035
2609.575883024183
2750.2864376595703
2519.1146354992047
2435.6990762187484
1964.449777419104
1963.6454361077765
1769.5736095179543
1925.6563348379616
1877.8764765438584
2662.948720313496
3035.3255429200126
2382.2567216058906
2409.0623300883112
3063.383000268758
2174.191777893793
2428.8459165644394
1625.506765489038
2138.0714054994664
1929.3416634932669
2203.622809069136
2960.1238942432165
2230.2017703546635
1474.0677312338837
2668.716770462961
2358.918091162206
2806.560856632017
2801.046634898799
2067.03799561836
1702.802264716297
2476.282522834864
2008.2039582792784
2364.786759250251
2065.466645498298
2620.156166713253
2307.460685404488
1960.5868991978616
2541.423593374454
2019.2180534164568
2504.6810437052336
1978.2062431777647
2418.8231439656915
1850.4870596477456
2920.573912508303
1846.196096221135
2324.994559511661
2827.742794035358
2105.480055921358
2235.0350589135696
2950.6950654629745
1853.500668594006
2449.749734360559
1681.4997083546289
2293.574522710996
2632.174312083788
2301.3187466109493
2581.9683910456333
2160.6105473331213
1723.0606250496726
2018.3547761523207
1741.2740740597085
2396.182451747379
2874.146681502936
1868.3799333962936
2258.981968201924
1749.0304312183482
1703.229781770152
2360.101647900443
2706.2250145097
2569.7524912369045
2068.619420725437
2206.897949887245
2101.3116002507004
2430.5093991343424
2462.6180310083946
1592.287188477212
2781.9507929276133
2509.635495991473
2398.0261891761843
1905.9219275095
2169.55412895948
1941.8427963830384
2205.7509005315264
2071.5691124951786
2802.5660403172974
2026.4698432439905
2401.3998805197134
1966.3030743363213
2123.515118257879
2764.896243046137
2307.1760353375853
2374.7276866597444
2305.475397760027
2248.246044491056
2134.544273802764
2449.5534851706225
2683.261622360905
2233.340576456454
1730.3403577548468
2172.848074043105
2447.7878281512194
3339.526483410468
2435.808684363252
2042.299968208771
2835.0768463957315
1999.817689929059
2191.769877437876
2690.6067616006017
2097.564644344792
2538.4965877690515
2536.4397597733664
2577.145852092929
2698.248830756471
2127.3899751985705
2377.625645456205
2149.954922594464
2272.067440543833
2487.779497278088
2441.35802248663
1860.732061982483
1958.0294133344853
2780.7029129956004
2520.31916858764
1551.9220686885114
2257.303733190536
1956.1763458904616
1605.4636675468005
2711.3640064526016
2437.9730689745643
2731.577266891185
2385.584654569514
2437.842740531092
2510.191638459877
2157.173500328513
2402.996027995815
2113.282570116075
1562.3223947251772
2180.778455411697
2238.421021194842
2348.6407404278275
1620.2699976015458
2707.989702168812
2085.882542267187
2314.378469266037
2652.3847570259136
1655.8556978740942
2742.4150374205105
2014.8972639757767
2044.237230986103
1770.779312094368
2685.8878281946845
2707.377295603871
1968.9389118699587
1913.583789987356
2287.638765851641
2305.511293117969
2703.245385317877
2833.90454705056
2315.5777626439985
2481.742750264938
2404.245306157237
2936.9127628479946
2700.2832242595564
2156.218215915259
1569.9260559665795
1640.835440665264
2031.4302246388431
1781.3056253183486
2280.630969475781
2201.0564283201693
2521.090502812419
2618.1889901884706
2413.6327326211904
2033.8587766510016
2092.950017873739
2293.4717381486303
1612.812965068363
2560.924670084215
1952.81244457624
2534.882674847984
1804.3021335509093
2340.3381622086163
2781.381236317582
2395.8129095408462
2152.814011798343
2238.9475576976297
2349.5370517499937
1457.084457075539
2206.3295479547487
1437.5999219168302
2152.331238322222
2180.282815704499
3019.3598549642497
2466.581248156479
2164.290873867624
2118.533342749512
2716.785334881366
2124.050715209145
2764.458687957971
1689.4563588990777
2461.566792452332
2196.7042836879914
2539.7888773408504
2249.5286763453755
2109.9879098444744
1980.5802215217543
1769.04180984503
1875.3922619209904
2493.0663118565785
2076.082734365595
2958.489117477811
2051.00128119988
3297.9824690090354
1673.8976240256236
2047.2017610759528
1880.648873725672
2573.1735506614286
2167.054232367383
2448.4154117236003
2151.846416466196
2338.851931893723
2657.186291952891
2364.579608580489
1872.335508223446
2376.959508106493
2452.3407533480995
1907.908711145364
2070.802977518584
2548.819241473051
1423.076548276924
2287.850807252133
2133.954114189718
1964.9511076517697
2326.1160491825613
2386.078292780536
2578.086012261673
2739.4011013177574
2604.3350599342857
2945.828324966093
3174.952745241758
1727.8884857829144
2298.3514940621626
1591.5995918763963
1840.126531465197
2229.049237805993
2120.53049037684
2291.401604046455
2624.5872356084337
1856.9835244651624
2464.5730336506367
2404.3942836852743
2899.3746182616424
2842.2985770454343
2084.376761654723
3225.5746491984405
2087.1505965288243
2426.237494422148
2394.079153303629
2064.684752676216
2591.879918008207
1785.0783032254878
2589.8274246939
2673.5688905631787
2863.0087442293684
2240.010665075639
2120.933448668283
1876.6635488618208
2653.977153671065
2186.7136962294435
2525.657917278005
1886.7957814897863
1968.373425754413
2509.418288096036
2379.0672911538777
1545.7226031205337
1957.3594220183763
2697.7452741696266
2652.3850749178428
1940.002977162143
1979.9617439470533
2297.953339924812
1595.3357183602402
2329.686610666651
2420.347358087655
3073.8289481083552
1960.121182127752
1907.682398977627
2425.2351904615907
2486.5185468912687
2676.5520351567125
1981.1108938119744
2617.5005787845244
2668.667793254047
1714.9760924618813
2184.864103998238
2164.670630881282
2334.599305539547
2500.437391615698
2719.8781901113907
2106.785732071065
1528.3909244604504
2188.2562838487343
989.0702366
2733.378253
2637.078588
2474.154559
2209.242972
4083.653853
1086.677816
3655.55268
2247.932729
1549.979233
1807.938713
1401.740728
1939.977872
1275.929224
3995.661458
1582.655825
2528.2507
2320.912754
1154.856139
1210.139467
748.0263121
3833.868464
677.0229017
991.8402288
2468.93183
2485.877205
2910.167027
1563.654379
1501.159332
2962.763581
2951.284412
1906.174319
3735.882594
897.8278148
2709.916449
4278.153402
2451.275841
4515.273193
3147.847564
765.5913466
1542.806499
1576.676604
1791.514773
2900.720522
2439.422794
2722.209522
3593.107101
2378.665083
3360.72274
3228.214636
1486.385635
1525.855768
3760.059953
3842.295218
1921.684214
3795.332902
2706.338854
3173.396567
3243.475603
5211.235866
3704.033561
4429.913206
1770.342843
2040.235181
3336.096491
3287.841021
3876.897236
4858.87906
2592.795041
1699.93388
4070.045563
3244.714179
2869.832795
3138.714897
2678.212137
1764.3506890373476
1464.5192523012872
1724.6677634290645
2143.3745012244267
1975.1579751237125
2003.0300079107133
3031.4344796908435
1604.3135037140432
2659.73594654703
2027.3232576776595
2148.957962137531
1687.5219785715765
1989.662907393808
2212.4627540386164
